,home_team,away_team,home_score,away_score,days_since,home_win
2325,Royalty,OneWay,0.0,2.0,233.0,0.0
2326,BOOM,BTRG,0.0,2.0,233.0,0.0
2327,Se7en,PACT,1.0,2.0,233.0,0.0
2328,OneThree,SKADE,2.0,1.0,233.0,1.0
2329,HauntedFamilly,OneWay,0.0,1.0,233.0,0.0
2330,Goliath,eNergy,2.0,1.0,233.0,1.0
2331,OG,OneWay,0.0,1.0,233.0,0.0
2332,Alpha Red,Beyond,2.0,0.0,233.0,1.0
2333,eNergy,Big 5,2.0,1.0,233.0,1.0
2334,BOOT,LaZe,2.0,1.0,233.0,1.0
2335,Bren,Fallen5,2.0,0.0,233.0,1.0
2336,Chiefs,ORDER,0.0,2.0,233.0,0.0
2337,Alpha Red,Xavier,2.0,0.0,233.0,1.0
2338,Maple,Beyond,1.0,2.0,233.0,0.0
2339,BOOT,JavsrieN,2.0,0.0,233.0,1.0
2340,PeppaPigs,LaZe,0.0,2.0,233.0,0.0
2341,Bren,ENCHANT POISON,2.0,0.0,233.0,1.0
2342,Movistar Riders,pro100,1.0,2.0,233.0,0.0
2343,ex-epsilon,Gambit Youngsters,0.0,1.0,233.0,0.0
2344,Goliath,Sinister5,2.0,0.0,233.0,1.0
2345,OneWay,Royalty,2.0,0.0,233.0,1.0
2346,BTRG,BOOM,2.0,0.0,233.0,1.0
2347,PACT,Se7en,2.0,1.0,233.0,1.0
2348,SKADE,OneThree,1.0,2.0,233.0,0.0
2349,OneWay,HauntedFamilly,1.0,0.0,233.0,1.0
2350,eNergy,Goliath,1.0,2.0,233.0,0.0
2351,OneWay,OG,1.0,0.0,233.0,1.0
2352,Beyond,Alpha Red,0.0,2.0,233.0,0.0
2353,Big 5,eNergy,1.0,2.0,233.0,0.0
2354,LaZe,BOOT,1.0,2.0,233.0,0.0
2355,Fallen5,Bren,0.0,2.0,233.0,0.0
2356,ORDER,Chiefs,2.0,0.0,233.0,1.0
2357,Xavier,Alpha Red,0.0,2.0,233.0,0.0
2358,Beyond,Maple,2.0,1.0,233.0,1.0
2359,JavsrieN,BOOT,0.0,2.0,233.0,0.0
2360,LaZe,PeppaPigs,2.0,0.0,233.0,1.0
2361,ENCHANT POISON,Bren,0.0,2.0,233.0,0.0
2362,ViCi Gaming,Gambit Youngsters,0.0,1.0,234.0,0.0
2363,Yalla,Divine Vendetta,2.0,0.0,234.0,1.0
2364,Izako Boars,ECLOT,2.0,0.0,234.0,1.0
2365,Se7en,SKADE,0.0,2.0,234.0,0.0
2366,SJ,adwokacik,2.0,0.0,234.0,1.0
2367,HauntedFamilly,Royalty,0.0,2.0,234.0,0.0
2368,Heretics,pro100,1.0,2.0,234.0,0.0
2369,Demise,Darkside,2.0,0.0,234.0,1.0
2370,SJ,adwokacik,2.0,0.0,234.0,1.0
2371,Espada,SKADE,0.0,2.0,234.0,0.0
2372,Divine Vendetta,Fraggerz,1.0,0.0,234.0,1.0
2373,BL4ZE,Umumba,0.0,2.0,234.0,0.0
2374,JiJieHao,EHOME,1.0,2.0,234.0,0.0
2375,NASR,Darkside,0.0,1.0,234.0,0.0
2376,AHQ,ENZO,1.0,3.0,234.0,0.0
2377,Invictus Gaming,Lynn Vision,2.0,0.0,234.0,1.0
2378,Syntax,BTRG,1.0,2.0,234.0,0.0
2379,Chiefs,Ground Zero,2.0,0.0,234.0,1.0
2380,Fraggerz,Portal Blue,1.0,0.0,234.0,1.0
2381,Umumba,JHS,1.0,0.0,234.0,1.0
2382,Gambit Youngsters,ViCi Gaming,1.0,0.0,234.0,1.0
2383,Divine Vendetta,Yalla,0.0,2.0,234.0,0.0
2384,ECLOT,Izako Boars,0.0,2.0,234.0,0.0
2385,SKADE,Se7en,2.0,0.0,234.0,1.0
2386,adwokacik,SJ,0.0,2.0,234.0,0.0
2387,Royalty,HauntedFamilly,2.0,0.0,234.0,1.0
2388,pro100,Heretics,2.0,1.0,234.0,1.0
2389,Darkside,Demise,0.0,2.0,234.0,0.0
2390,adwokacik,SJ,0.0,2.0,234.0,0.0
2391,SKADE,Espada,2.0,0.0,234.0,1.0
2392,Fraggerz,Divine Vendetta,0.0,1.0,234.0,0.0
2393,Umumba,BL4ZE,2.0,0.0,234.0,1.0
2394,EHOME,JiJieHao,2.0,1.0,234.0,1.0
2395,Darkside,NASR,1.0,0.0,234.0,1.0
2396,ENZO,AHQ,3.0,1.0,234.0,1.0
2397,Lynn Vision,Invictus Gaming,0.0,2.0,234.0,0.0
2398,BTRG,Syntax,2.0,1.0,234.0,1.0
2399,Ground Zero,Chiefs,0.0,2.0,234.0,0.0
2400,Portal Blue,Fraggerz,0.0,1.0,234.0,0.0
2401,JHS,Umumba,0.0,1.0,234.0,0.0
2402,OpTic,FaZe,2.0,0.0,235.0,1.0
2403,Astralis,Evil Geniuses,0.0,2.0,235.0,0.0
2404,Yalla,EZ5,1.0,0.0,235.0,1.0
2405,HAVU,PACT,2.0,0.0,235.0,1.0
2406,Demise,Portal Blue,1.0,0.0,235.0,1.0
2407,GamerLegion,Nemiga,2.0,0.0,235.0,1.0
2408,OneThree,adwokacik,2.0,1.0,235.0,1.0
2409,Lynn Vision,BTRG,2.0,0.0,235.0,1.0
2410,NASR,Darkside,1.0,0.0,235.0,1.0
2411,Nordavind,Heretics,2.0,1.0,235.0,1.0
2412,Copenhagen Flames,SJ,1.0,2.0,235.0,0.0
2413,BL4ZE,Umumba,1.0,0.0,235.0,1.0
2414,AUGUST,EHOME,0.0,2.0,235.0,0.0
2415,5POWER,JiJieHao,2.0,0.0,235.0,1.0
2416,TyLoo,Invictus Gaming,2.0,0.0,235.0,1.0
2417,TeamOne,LiviD,1.0,0.0,235.0,1.0
2418,Peeker's Advantage,Ascent,0.0,1.0,235.0,0.0
2419,New Identity,MAC-51,1.0,0.0,235.0,1.0
2420,LiviD,Big Frames,1.0,0.0,235.0,1.0
2421,The Quest,Peeker's Advantage,1.0,0.0,235.0,1.0
2422,FaZe,OpTic,0.0,2.0,235.0,0.0
2423,Evil Geniuses,Astralis,2.0,0.0,235.0,1.0
2424,EZ5,Yalla,0.0,1.0,235.0,0.0
2425,PACT,HAVU,0.0,2.0,235.0,0.0
2426,Portal Blue,Demise,0.0,1.0,235.0,0.0
2427,Nemiga,GamerLegion,0.0,2.0,235.0,0.0
2428,adwokacik,OneThree,1.0,2.0,235.0,0.0
2429,BTRG,Lynn Vision,0.0,2.0,235.0,0.0
2430,Darkside,NASR,0.0,1.0,235.0,0.0
2431,Heretics,Nordavind,1.0,2.0,235.0,0.0
2432,SJ,Copenhagen Flames,2.0,1.0,235.0,1.0
2433,Umumba,BL4ZE,0.0,1.0,235.0,0.0
2434,EHOME,AUGUST,2.0,0.0,235.0,1.0
2435,JiJieHao,5POWER,0.0,2.0,235.0,0.0
2436,Invictus Gaming,TyLoo,0.0,2.0,235.0,0.0
2437,LiviD,TeamOne,0.0,1.0,235.0,0.0
2438,Ascent,Peeker's Advantage,1.0,0.0,235.0,1.0
2439,MAC-51,New Identity,0.0,1.0,235.0,0.0
2440,Big Frames,LiviD,0.0,1.0,235.0,0.0
2441,Peeker's Advantage,The Quest,0.0,1.0,235.0,0.0
2442,G2,ENCE,2.0,0.0,236.0,1.0
2443,Liquid,eUnited,2.0,0.0,236.0,1.0
2444,Illuminar,GamerLegion,1.0,2.0,236.0,0.0
2445,Heretics,Espada,0.0,2.0,236.0,0.0
2446,Copenhagen Flames,Nemiga,1.0,2.0,236.0,0.0
2447,5orgless,NASR,0.0,2.0,236.0,0.0
2448,SYF,rewound,1.0,0.0,236.0,1.0
2449,Shidiots,Ground Zero,0.0,2.0,236.0,0.0
2450,Unique,Japaleno,2.0,0.0,236.0,1.0
2451,Movistar Riders,SMASH,0.0,2.0,236.0,0.0
2452,Dippers,rewound,0.0,1.0,236.0,0.0
2453,Bizarre,Buckets,1.0,0.0,236.0,1.0
2454,BTRG,JiJieHao,0.0,2.0,236.0,0.0
2455,adwokacik,SJ,2.0,1.0,236.0,1.0
2456,Bizarre,ORDER,0.0,1.0,236.0,0.0
2457,Genuine,Corvidae,2.0,0.0,236.0,1.0
2458,5POWER,Lynn Vision,2.0,0.0,236.0,1.0
2459,EHOME,Invictus Gaming,0.0,2.0,236.0,0.0
2460,TyLoo,AUGUST,2.0,0.0,236.0,1.0
2461,Divine,MAC-51,1.0,0.0,236.0,1.0
2462,ENCE,G2,0.0,2.0,236.0,0.0
2463,eUnited,Liquid,0.0,2.0,236.0,0.0
2464,GamerLegion,Illuminar,2.0,1.0,236.0,1.0
2465,Espada,Heretics,2.0,0.0,236.0,1.0
2466,Nemiga,Copenhagen Flames,2.0,1.0,236.0,1.0
2467,NASR,5orgless,2.0,0.0,236.0,1.0
2468,rewound,SYF,0.0,1.0,236.0,0.0
2469,Ground Zero,Shidiots,2.0,0.0,236.0,1.0
2470,Japaleno,Unique,0.0,2.0,236.0,0.0
2471,SMASH,Movistar Riders,2.0,0.0,236.0,1.0
2472,rewound,Dippers,1.0,0.0,236.0,1.0
2473,Buckets,Bizarre,0.0,1.0,236.0,0.0
2474,JiJieHao,BTRG,2.0,0.0,236.0,1.0
2475,SJ,adwokacik,1.0,2.0,236.0,0.0
2476,ORDER,Bizarre,1.0,0.0,236.0,1.0
2477,Corvidae,Genuine,0.0,2.0,236.0,0.0
2478,Lynn Vision,5POWER,0.0,2.0,236.0,0.0
2479,Invictus Gaming,EHOME,2.0,0.0,236.0,1.0
2480,AUGUST,TyLoo,0.0,2.0,236.0,0.0
2481,MAC-51,Divine,0.0,1.0,236.0,0.0
2482,AGO,Tricked,1.0,0.0,237.0,1.0
2483,NASR,Entity,2.0,0.0,237.0,1.0
2484,Illuminar,SMASH,2.0,0.0,237.0,1.0
2485,5orgless,Umumba,2.0,0.0,237.0,1.0
2486,SKADE,Heretics,2.0,0.0,237.0,1.0
2487,Nordavind,Syman,1.0,2.0,237.0,0.0
2488,OneThree,Copenhagen Flames,2.0,1.0,237.0,1.0
2489,Genuine,Chiefs,1.0,0.0,237.0,1.0
2490,Movistar Riders,GamerLegion,1.0,2.0,237.0,0.0
2491,FURY,Ground Zero,0.0,1.0,237.0,0.0
2492,PC419,Chiefs,0.0,1.0,237.0,0.0
2493,Dippers,ZOOWEEMAMA,0.0,1.0,237.0,0.0
2494,ex-epsilon,SMASH,1.0,2.0,237.0,0.0
2495,Ground Zero,PC419,1.0,0.0,237.0,1.0
2496,Paradox,FURY,0.0,1.0,237.0,0.0
2497,Heretics,SKADE,0.0,2.0,237.0,0.0
2498,TyLoo,Invictus Gaming,3.0,2.0,237.0,1.0
2499,ZOOWEEMAMA,FURY,1.0,0.0,237.0,1.0
2500,Ground Zero,Recursive,0.0,1.0,237.0,0.0
2501,BOOT,Invictus Gaming,0.0,2.0,237.0,0.0
2502,Tricked,AGO,0.0,1.0,237.0,0.0
2503,Entity,NASR,0.0,2.0,237.0,0.0
2504,SMASH,Illuminar,0.0,2.0,237.0,0.0
2505,Umumba,5orgless,0.0,2.0,237.0,0.0
2506,Heretics,SKADE,0.0,2.0,237.0,0.0
2507,Syman,Nordavind,2.0,1.0,237.0,1.0
2508,Copenhagen Flames,OneThree,1.0,2.0,237.0,0.0
2509,Chiefs,Genuine,0.0,1.0,237.0,0.0
2510,GamerLegion,Movistar Riders,2.0,1.0,237.0,1.0
2511,Ground Zero,FURY,1.0,0.0,237.0,1.0
2512,Chiefs,PC419,1.0,0.0,237.0,1.0
2513,ZOOWEEMAMA,Dippers,1.0,0.0,237.0,1.0
2514,SMASH,ex-epsilon,2.0,1.0,237.0,1.0
2515,PC419,Ground Zero,0.0,1.0,237.0,0.0
2516,FURY,Paradox,1.0,0.0,237.0,1.0
2517,SKADE,Heretics,2.0,0.0,237.0,1.0
2518,Invictus Gaming,TyLoo,2.0,3.0,237.0,0.0
2519,FURY,ZOOWEEMAMA,0.0,1.0,237.0,0.0
2520,Recursive,Ground Zero,1.0,0.0,237.0,1.0
2521,Invictus Gaming,BOOT,2.0,0.0,237.0,1.0
2522,Heroic,SMASH,2.0,0.0,238.0,1.0
2523,Unique,AGO,2.0,0.0,238.0,1.0
2524,BOOT-d[S],Lucid Dream,2.0,1.0,238.0,1.0
2525,Spirit,SMASH,1.0,2.0,238.0,0.0
2526,Aristocracy,PACT,2.0,0.0,238.0,1.0
2527,Mazaalai,Bren,0.0,2.0,238.0,0.0
2528,Aster,EHOME,0.0,2.0,238.0,0.0
2529,TyLoo,BOOT,2.0,0.0,238.0,1.0
2530,Invictus Gaming,Lucid Dream,2.0,1.0,238.0,1.0
2531,Invictus Gaming,BOOT,0.0,2.0,238.0,0.0
2532,Alpha Red,Bren,1.0,2.0,238.0,0.0
2533,Mazaalai,TyLoo,0.0,2.0,238.0,0.0
2534,TyLoo,Lucid Dream,2.0,0.0,238.0,1.0
2535,Alpha Red,BOOT,1.0,2.0,238.0,0.0
2536,Invictus Gaming,Bren,2.0,1.0,238.0,1.0
2537,RED Canids,paiN,1.0,1.0,238.0,1.0
2538,Keyd,W7M,1.0,1.0,238.0,1.0
2539,pro100,Windigo,1.0,2.0,238.0,0.0
2540,OneWay,ex-epsilon,0.0,2.0,238.0,0.0
2541,Heretics,Nemiga,0.0,2.0,238.0,0.0
2542,SMASH,Heroic,0.0,2.0,238.0,0.0
2543,AGO,Unique,0.0,2.0,238.0,0.0
2544,Lucid Dream,BOOT-d[S],1.0,2.0,238.0,0.0
2545,SMASH,Spirit,2.0,1.0,238.0,1.0
2546,PACT,Aristocracy,0.0,2.0,238.0,0.0
2547,Bren,Mazaalai,2.0,0.0,238.0,1.0
2548,EHOME,Aster,2.0,0.0,238.0,1.0
2549,BOOT,TyLoo,0.0,2.0,238.0,0.0
2550,Lucid Dream,Invictus Gaming,1.0,2.0,238.0,0.0
2551,BOOT,Invictus Gaming,2.0,0.0,238.0,1.0
2552,Bren,Alpha Red,2.0,1.0,238.0,1.0
2553,TyLoo,Mazaalai,2.0,0.0,238.0,1.0
2554,Lucid Dream,TyLoo,0.0,2.0,238.0,0.0
2555,BOOT,Alpha Red,2.0,1.0,238.0,1.0
2556,Bren,Invictus Gaming,1.0,2.0,238.0,0.0
2557,paiN,RED Canids,1.0,1.0,238.0,1.0
2558,W7M,Keyd,1.0,1.0,238.0,1.0
2559,Windigo,pro100,2.0,1.0,238.0,1.0
2560,ex-epsilon,OneWay,2.0,0.0,238.0,1.0
2561,Nemiga,Heretics,2.0,0.0,238.0,1.0
2562,Lyngby Vikings,Illuminar,2.0,0.0,239.0,1.0
2563,GamerLegion,Windigo,0.0,2.0,239.0,0.0
2564,Nemiga,SJ,0.0,2.0,239.0,0.0
2565,Lynn Vision,Vital Spark,2.0,0.0,239.0,1.0
2566,BOOT,Mazaalai,2.0,0.0,239.0,1.0
2567,SJ,Copenhagen Flames,2.0,0.0,239.0,1.0
2568,ViCi Gaming,Invictus Gaming,3.0,1.0,239.0,1.0
2569,FURY,madlikewizards,0.0,1.0,239.0,0.0
2570,Chiefs,SYF,1.0,0.0,239.0,1.0
2571,Grayhound,Recursive,1.0,0.0,239.0,1.0
2572,FURY,Chiefs,0.0,1.0,239.0,0.0
2573,Invictus Gaming,TyLoo,2.0,0.0,239.0,1.0
2574,5POWER,TyLoo,1.0,2.0,239.0,0.0
2575,Ignis,Absolute,0.0,2.0,239.0,0.0
2576,The Quest,Monstars,1.0,0.0,239.0,1.0
2577,PACT,HAVU,0.0,2.0,239.0,0.0
2578,Syman,SMASH,0.0,2.0,239.0,0.0
2579,Virtus.pro,Tricked,1.0,2.0,239.0,0.0
2580,Helsinki REDS,LDLC,2.0,0.0,239.0,1.0
2581,Spirit,Windigo,0.0,2.0,239.0,0.0
2582,Illuminar,Lyngby Vikings,0.0,2.0,239.0,0.0
2583,Windigo,GamerLegion,2.0,0.0,239.0,1.0
2584,SJ,Nemiga,2.0,0.0,239.0,1.0
2585,Vital Spark,Lynn Vision,0.0,2.0,239.0,0.0
2586,Mazaalai,BOOT,0.0,2.0,239.0,0.0
2587,Copenhagen Flames,SJ,0.0,2.0,239.0,0.0
2588,Invictus Gaming,ViCi Gaming,1.0,3.0,239.0,0.0
2589,madlikewizards,FURY,1.0,0.0,239.0,1.0
2590,SYF,Chiefs,0.0,1.0,239.0,0.0
2591,Recursive,Grayhound,0.0,1.0,239.0,0.0
2592,Chiefs,FURY,1.0,0.0,239.0,1.0
2593,TyLoo,Invictus Gaming,0.0,2.0,239.0,0.0
2594,TyLoo,5POWER,2.0,1.0,239.0,1.0
2595,Absolute,Ignis,2.0,0.0,239.0,1.0
2596,Monstars,The Quest,0.0,1.0,239.0,0.0
2597,HAVU,PACT,2.0,0.0,239.0,1.0
2598,SMASH,Syman,2.0,0.0,239.0,1.0
2599,Tricked,Virtus.pro,2.0,1.0,239.0,1.0
2600,LDLC,Helsinki REDS,0.0,2.0,239.0,0.0
2601,Windigo,Spirit,2.0,0.0,239.0,1.0
2602,XGS,ttc,0.0,1.0,240.0,0.0
2603,HAVU,GamerLegion,2.0,1.0,240.0,1.0
2604,Aimhaus,Wolsung,1.0,2.0,240.0,0.0
2605,WarKidZ,ttc,0.0,1.0,240.0,0.0
2606,GamerLegion,ex-epsilon,2.0,0.0,240.0,1.0
2607,Global,Entity,1.0,2.0,240.0,0.0
2608,BIG,OpTic,2.0,0.0,240.0,1.0
2609,Heretics,HAVU,0.0,2.0,240.0,0.0
2610,MIBR,Tricked,0.0,2.0,240.0,0.0
2611,INRI,XGS,0.0,1.0,240.0,0.0
2612,Aimhaus,coluant,2.0,0.0,240.0,1.0
2613,Wolsung,LITVA,2.0,0.0,240.0,1.0
2614,Alpha Red,Lucid Dream,1.0,2.0,240.0,0.0
2615,eNergy,Big 5,2.0,1.0,240.0,1.0
2616,Sprout,Illuminar,0.0,3.0,240.0,0.0
2617,BOOT,nomercy,2.0,0.0,240.0,1.0
2618,Mazaalai,FrostFire,2.0,0.0,240.0,1.0
2619,Bren,Fallen5,1.0,2.0,240.0,0.0
2620,Movistar Riders,Nordavind,1.0,2.0,240.0,0.0
2621,HAVU,pro100,2.0,1.0,240.0,1.0
2622,ttc,XGS,1.0,0.0,240.0,1.0
2623,GamerLegion,HAVU,1.0,2.0,240.0,0.0
2624,Wolsung,Aimhaus,2.0,1.0,240.0,1.0
2625,ttc,WarKidZ,1.0,0.0,240.0,1.0
2626,ex-epsilon,GamerLegion,0.0,2.0,240.0,0.0
2627,Entity,Global,2.0,1.0,240.0,1.0
2628,OpTic,BIG,0.0,2.0,240.0,0.0
2629,HAVU,Heretics,2.0,0.0,240.0,1.0
2630,Tricked,MIBR,2.0,0.0,240.0,1.0
2631,XGS,INRI,1.0,0.0,240.0,1.0
2632,coluant,Aimhaus,0.0,2.0,240.0,0.0
2633,LITVA,Wolsung,0.0,2.0,240.0,0.0
2634,Lucid Dream,Alpha Red,2.0,1.0,240.0,1.0
2635,Big 5,eNergy,1.0,2.0,240.0,0.0
2636,Illuminar,Sprout,3.0,0.0,240.0,1.0
2637,nomercy,BOOT,0.0,2.0,240.0,0.0
2638,FrostFire,Mazaalai,0.0,2.0,240.0,0.0
2639,Fallen5,Bren,2.0,1.0,240.0,1.0
2640,Nordavind,Movistar Riders,2.0,1.0,240.0,1.0
2641,pro100,HAVU,1.0,2.0,240.0,0.0
2642,GamerLegion,forZe,2.0,0.0,241.0,1.0
2643,Illuminar,Aristocracy,2.0,1.0,241.0,1.0
2644,eNergy,Good,2.0,0.0,241.0,1.0
2645,HAVU,SJ,2.0,0.0,241.0,1.0
2646,Lucid Dream,FirstTime,2.0,0.0,241.0,1.0
2647,nomercy,2990,1.0,0.0,241.0,1.0
2648,AUGUST,BOOT,0.0,2.0,241.0,0.0
2649,Mazaalai,Tommy And Friends,2.0,0.0,241.0,1.0
2650,Virtus.pro,NiP,2.0,0.0,241.0,1.0
2651,FrostFire,AnimeAye,2.0,1.0,241.0,1.0
2652,Invictus Gaming,5POWER,2.0,1.0,241.0,1.0
2653,Goliath,Exdee,2.0,0.0,241.0,1.0
2654,BOOT,D13,1.0,0.0,241.0,1.0
2655,Tommy And Friends,Born in Mongolia,1.0,0.0,241.0,1.0
2656,nxl,AUGUST,0.0,1.0,241.0,0.0
2657,Astro,Mazaalai,0.0,1.0,241.0,0.0
2658,Heroic,forZe,2.0,0.0,241.0,1.0
2659,Beyond,DREAMSELLER,2.0,0.0,241.0,1.0
2660,Sprout,FURIA,2.0,1.0,241.0,1.0
2661,Nemiga,Syman,1.0,2.0,241.0,0.0
2662,forZe,GamerLegion,0.0,2.0,241.0,0.0
2663,Aristocracy,Illuminar,1.0,2.0,241.0,0.0
2664,Good,eNergy,0.0,2.0,241.0,0.0
2665,SJ,HAVU,0.0,2.0,241.0,0.0
2666,FirstTime,Lucid Dream,0.0,2.0,241.0,0.0
2667,2990,nomercy,0.0,1.0,241.0,0.0
2668,BOOT,AUGUST,2.0,0.0,241.0,1.0
2669,Tommy And Friends,Mazaalai,0.0,2.0,241.0,0.0
2670,NiP,Virtus.pro,0.0,2.0,241.0,0.0
2671,AnimeAye,FrostFire,1.0,2.0,241.0,0.0
2672,5POWER,Invictus Gaming,1.0,2.0,241.0,0.0
2673,Exdee,Goliath,0.0,2.0,241.0,0.0
2674,D13,BOOT,0.0,1.0,241.0,0.0
2675,Born in Mongolia,Tommy And Friends,0.0,1.0,241.0,0.0
2676,AUGUST,nxl,1.0,0.0,241.0,1.0
2677,Mazaalai,Astro,1.0,0.0,241.0,1.0
2678,forZe,Heroic,0.0,2.0,241.0,0.0
2679,DREAMSELLER,Beyond,0.0,2.0,241.0,0.0
2680,FURIA,Sprout,1.0,2.0,241.0,0.0
2681,Syman,Nemiga,2.0,1.0,241.0,1.0
2682,mousesports,Heroic,2.0,0.0,242.0,1.0
2683,forZe,Heretics,2.0,0.0,242.0,1.0
2684,Syman,Aristocracy,1.0,2.0,242.0,0.0
2685,BIG,AGO,2.0,0.0,242.0,1.0
2686,FURIA,Illuminar,0.0,1.0,242.0,0.0
2687,DreamEaters,Sprout,0.0,1.0,242.0,0.0
2688,Lucid Dream,Bren,1.0,0.0,242.0,1.0
2689,5POWER,Lynn Vision,1.0,0.0,242.0,1.0
2690,ViCi Gaming,BTRG,2.0,0.0,242.0,1.0
2691,Heroic,GamerLegion,2.0,0.0,242.0,1.0
2692,Invictus Gaming,wNv,2.0,0.0,242.0,1.0
2693,G2,forZe,1.0,2.0,242.0,0.0
2694,adwokacik,Bpro,0.0,2.0,242.0,0.0
2695,Aristocracy,Sprout,0.0,1.0,242.0,0.0
2696,AGO,Illuminar,0.0,1.0,242.0,0.0
2697,ArkAngel,5POWER,0.0,2.0,242.0,0.0
2698,Jade,Dippers,1.0,0.0,242.0,1.0
2699,DreamEaters,Syman,1.0,0.0,242.0,1.0
2700,BIG,FURIA,0.0,1.0,242.0,0.0
2701,Divine,Rap Gang,1.0,0.0,242.0,1.0
2702,Heroic,mousesports,0.0,2.0,242.0,0.0
2703,Heretics,forZe,0.0,2.0,242.0,0.0
2704,Aristocracy,Syman,2.0,1.0,242.0,1.0
2705,AGO,BIG,0.0,2.0,242.0,0.0
2706,Illuminar,FURIA,1.0,0.0,242.0,1.0
2707,Sprout,DreamEaters,1.0,0.0,242.0,1.0
2708,Bren,Lucid Dream,0.0,1.0,242.0,0.0
2709,Lynn Vision,5POWER,0.0,1.0,242.0,0.0
2710,BTRG,ViCi Gaming,0.0,2.0,242.0,0.0
2711,GamerLegion,Heroic,0.0,2.0,242.0,0.0
2712,wNv,Invictus Gaming,0.0,2.0,242.0,0.0
2713,forZe,G2,2.0,1.0,242.0,1.0
2714,Bpro,adwokacik,2.0,0.0,242.0,1.0
2715,Sprout,Aristocracy,1.0,0.0,242.0,1.0
2716,Illuminar,AGO,1.0,0.0,242.0,1.0
2717,5POWER,ArkAngel,2.0,0.0,242.0,1.0
2718,Dippers,Jade,0.0,1.0,242.0,0.0
2719,Syman,DreamEaters,0.0,1.0,242.0,0.0
2720,FURIA,BIG,1.0,0.0,242.0,1.0
2721,Rap Gang,Divine,0.0,1.0,242.0,0.0
2722,forZe,ex-epsilon,2.0,1.0,243.0,1.0
2723,MIBR,NiP,2.0,0.0,243.0,1.0
2724,Heretics,Nordavind,0.0,2.0,243.0,0.0
2725,Lucid Dream,Mazaalai,2.0,0.0,243.0,1.0
2726,BOOT,Bren,1.0,2.0,243.0,0.0
2727,Genuine,rewound,1.0,0.0,243.0,1.0
2728,Virtus.pro,E-RIVALS,2.0,0.0,243.0,1.0
2729,Maple,BOOM,1.0,2.0,243.0,0.0
2730,Ground Zero,TRIDENT,2.0,0.0,243.0,1.0
2731,BOOT,D13,1.0,0.0,243.0,1.0
2732,AUGUST,Bren,0.0,1.0,243.0,0.0
2733,BTRG,Mazaalai,0.0,1.0,243.0,0.0
2734,Entity,Lucid Dream,0.0,1.0,243.0,0.0
2735,rewound,ORDER,0.0,1.0,243.0,0.0
2736,Buckets,Genuine,0.0,1.0,243.0,0.0
2737,Paradox,Bizarre,1.0,0.0,243.0,1.0
2738,Japaleno,Se7en,0.0,2.0,243.0,0.0
2739,D7G,rTE,0.0,2.0,243.0,0.0
2740,SYF,Corvidae,0.0,2.0,243.0,0.0
2741,NiP,adwokacik,2.0,0.0,243.0,1.0
2742,ex-epsilon,forZe,1.0,2.0,243.0,0.0
2743,NiP,MIBR,0.0,2.0,243.0,0.0
2744,Nordavind,Heretics,2.0,0.0,243.0,1.0
2745,Mazaalai,Lucid Dream,0.0,2.0,243.0,0.0
2746,Bren,BOOT,2.0,1.0,243.0,1.0
2747,rewound,Genuine,0.0,1.0,243.0,0.0
2748,E-RIVALS,Virtus.pro,0.0,2.0,243.0,0.0
2749,BOOM,Maple,2.0,1.0,243.0,1.0
2750,TRIDENT,Ground Zero,0.0,2.0,243.0,0.0
2751,D13,BOOT,0.0,1.0,243.0,0.0
2752,Bren,AUGUST,1.0,0.0,243.0,1.0
2753,Mazaalai,BTRG,1.0,0.0,243.0,1.0
2754,Lucid Dream,Entity,1.0,0.0,243.0,1.0
2755,ORDER,rewound,1.0,0.0,243.0,1.0
2756,Genuine,Buckets,1.0,0.0,243.0,1.0
2757,Bizarre,Paradox,0.0,1.0,243.0,0.0
2758,Se7en,Japaleno,2.0,0.0,243.0,1.0
2759,rTE,D7G,2.0,0.0,243.0,1.0
2760,Corvidae,SYF,2.0,0.0,243.0,1.0
2761,adwokacik,NiP,0.0,2.0,243.0,0.0
2762,OpTic,ex-epsilon,1.0,2.0,244.0,0.0
2763,MIBR,GAMERZONE,2.0,1.0,244.0,1.0
2764,Sprout,Movistar Riders,1.0,2.0,244.0,0.0
2765,Illuminar,Copenhagen Flames,1.0,2.0,244.0,0.0
2766,mousesports,E-RIVALS,2.0,0.0,244.0,1.0
2767,ZOOWEEMAMA,Bizarre,0.0,1.0,244.0,0.0
2768,Grayhound,rewound,1.0,0.0,244.0,1.0
2769,Ground Zero,Paradox,1.0,0.0,244.0,1.0
2770,JiJieHao,EHOME,0.0,2.0,244.0,0.0
2771,DreamEaters,Movistar Riders,2.0,0.0,244.0,1.0
2772,Heretics,SMASH,1.0,2.0,244.0,0.0
2773,ZOOWEEMAMA,Parallax,1.0,0.0,244.0,1.0
2774,Recursive,Bizarre,1.0,0.0,244.0,1.0
2775,PC419,Dippers,1.0,0.0,244.0,1.0
2776,Jade,madlikewizards,0.0,2.0,244.0,0.0
2777,Recursive,SYF,1.0,0.0,244.0,1.0
2778,Virtus.pro,Tricked,0.0,2.0,244.0,0.0
2779,LiviD,Hentai Hooligans,0.0,1.0,244.0,0.0
2780,Monstars,Big Frames,0.0,1.0,244.0,0.0
2781,Bushido Boyz,Divine,1.0,0.0,244.0,1.0
2782,ex-epsilon,OpTic,2.0,1.0,244.0,1.0
